GaiaDR3Id,Gaia-RA,Gaia-DEC,Gaia-G,Gaia-BP,Gaia-RP,plx,plx-err,pmra,pmra-err,pmdec,pmdec-err,ellr,Flamesfield,SpecName,N-Spec,combSN,aveVel,vel-err,vel-var,aveFeH,feh-err,feh-var,z,mem,feh-rel
5003204280671081216,14.661583807,-33.8266284907,19.5943,20.1343,19.0749,-0.4851,0.3561,-0.411,0.281,0.127,0.208,0.3798,2018.asa.c14,AS5160,1,17.51,122.34,1.16,0.0,-1.21,0.168,0.0,4.784,m,0
5003403223555457152,14.6616965081,-33.5840395564,17.3367,17.9411,16.5957,0.0839,0.091,0.168,0.072,-0.236,0.055,0.3473,2018.asa.c15,AS2004,5,114.44,121.6,0.143,2.204,-2.14,0.022,0.182,2.323,m,0
5003207510484856576,14.6628815724,-33.7645748422,18.0028,18.5966,17.2955,-0.1303,0.1118,-0.02,0.086,-0.239,0.074,0.337,2018.asa.c14,AS0101,1,64.28,117.0,0.33,0.0,-1.82,0.045,0.0,6.303,m,0
5003213695237937408,14.6634852048,-33.7207603131,18.8383,19.3467,18.1932,-0.2028,0.1897,-0.119,0.148,-0.289,0.123,0.3195,2014.bin1,scl_binpro,11,80.21,109.87,0.224,1.47,-1.34,0.034,0.252,6.040,m,0
5003202631402027136,14.6637905139,-33.9108617703,19.3347,19.7816,18.7071,-0.0637,0.2762,0.509,0.237,-0.137,0.167,0.4581,2018.asa.c14,AS2430,2,22.34,103.49,0.888,1.858,-1.77,0.141,0.196,3.737,m,0
5003404701023444992,14.6648470847,-33.5715541067,19.5331,20.0039,18.905,-0.4199,0.3284,0.076,0.361,-0.136,0.214,0.353,2018.asa.c15,AS5095,1,22.54,90.68,1.24,0.0,-2.27,0.171,0.0,1.769,m,0
5003202597043904768,14.6652658527,-33.9263233928,17.0492,17.6726,16.296,0.048,0.0754,0.145,0.054,-0.219,0.043,0.4738,2007.gb208,scl026_02_,1,66.71,120.15,0.28,0.0,-1.96,0.041,0.0,2.135,m,0
5003204448173907712,14.6664954556,-33.8027287513,18.3431,18.9097,17.7067,0.0113,0.138,-0.094,0.113,-0.266,0.09,0.3578,2007.gb208,scl105_02_,3,32.03,108.73,0.645,2.939,-2.24,0.103,0.252,5.770,m,0
5003215035269222272,14.6701069033,-33.6622584035,18.5957,19.1187,17.9461,0.1421,0.1873,0.244,0.141,-0.187,0.109,0.3105,2018.asa.c14,AS1225,2,31.51,111.1,0.511,2.104,-1.67,0.09,0.838,1.415,m,0
5003203593476315136,14.6721260219,-33.8637465699,16.6164,17.3544,15.7852,0.0635,0.0587,0.043,0.045,-0.218,0.034,0.4048,2018.asa.c14,AS2209,2,126.0,120.7,0.122,1.955,-1.6,0.02,0.144,6.965,m,0
5003163461300319872,14.6735025908,-34.1409218055,18.2808,18.8177,17.6376,0.0544,0.1549,0.035,0.121,-0.046,0.087,0.735,2007.gb208,scl097_05_,1,27.57,108.84,0.74,0.0,-2.33,0.122,0.0,2.026,m,0
5003204074511026816,14.6741571862,-33.8303771922,19.8984,20.3741,19.3102,-0.3301,0.4087,0.133,0.315,-0.279,0.248,0.3735,2018.asa.c14,AS5485,1,14.82,103.46,1.3,0.0,-1.87,0.23,0.0,1.196,m,0
5003406796967467904,14.6757867745,-33.4293172233,19.3031,19.8327,18.7638,-0.5129,0.3332,0.421,0.33,-0.485,0.193,0.48,2018.asa.c15,AS2288,2,16.74,99.01,1.09,0.124,-1.92,0.194,0.097,7.496,m,0
5003406277276306048,14.6760557138,-33.5016211043,18.8146,19.2651,18.2139,-0.7972,0.263,-0.086,0.192,-0.07,0.145,0.4038,2018.asa.c15,AS2341,3,33.49,113.05,0.524,21.875,-2.04,0.085,0.282,9.960,m,0
5003204383750295552,14.6774996329,-33.8092874094,16.5199,17.289,15.6701,0.0019,0.0524,0.049,0.042,-0.171,0.033,0.3541,2018.asa.c14,AS2212,2,148.97,121.68,0.111,0.832,-1.77,0.017,0.212,2.001,m,0
5003203967137693696,14.6795120197,-33.848129641,19.626,20.1068,19.0268,-0.1347,0.3314,0.751,0.279,-0.298,0.205,0.3851,2018.asa.c14,AS5189,1,16.19,125.36,1.01,0.0,-1.62,0.193,0.0,6.151,m,0
5003213729597681024,14.6797541147,-33.7264808877,18.3168,18.8283,17.641,0.0512,0.1573,0.037,0.112,-0.162,0.094,0.3073,2014.bin1,scl_binpro,11,111.52,123.18,0.166,1.369,-1.72,0.025,0.134,0.464,m,0
5003187444399288320,14.6797599231,-34.0513161734,17.7857,18.3242,17.091,0.0526,0.1111,0.209,0.091,-0.178,0.065,0.6152,2007.gb208,scl057-17_,1,42.65,108.46,0.5,0.0,-2.31,0.074,0.0,1.551,m,0
5003216959414935424,14.6810887283,-33.5994785252,18.2507,18.8419,17.5451,-0.1089,0.148,0.01,0.112,-0.114,0.092,0.3242,2006.gb108a,scl164_02_,4,39.57,102.62,0.451,4.506,-1.16,0.07,0.566,1.128,m,0
5003204074512651648,14.6813850809,-33.8418882092,17.888,18.4861,17.1688,-0.0024,0.1079,0.139,0.086,-0.132,0.065,0.3781,2007.gb208,scl071_02_,1,35.19,107.28,0.54,0.0,-1.57,0.079,0.0,0.562,m,0
5003213832676881408,14.6835581354,-33.6958810935,18.562,19.0702,17.8657,-0.1607,0.1732,0.231,0.136,0.02,0.11,0.2982,2018.asa.c15,AS1217,1,24.05,117.48,0.79,0.0,-1.45,0.118,0.0,5.884,m,0
5003213832678382592,14.6862868379,-33.6989318963,16.5436,17.2805,15.7105,-0.0223,0.0571,0.095,0.043,-0.121,0.034,0.2963,2018.asa.c14,AS0016,1,135.56,119.0,0.12,0.0,-2.19,0.021,0.0,1.411,m,0
5003405525657925632,14.6863101414,-33.5136079658,17.8912,18.4694,17.1818,9.0E-4,0.1387,0.282,0.097,-0.179,0.078,0.3866,2018.asa.c15,AS2355,12,160.73,113.41,0.101,2.29,-1.9,0.017,0.08,4.074,m,0
5027444801211301504,14.6894743407,-33.1668602327,16.6458,17.4315,15.7917,0.019,0.0624,0.13,0.051,-0.185,0.041,0.8107,2018.asa.c10,AS0023,1,50.22,119.23,0.34,0.0,-1.66,0.052,0.0,0.585,m,0
5003215202772052864,14.6896876784,-33.6337572259,18.2153,18.7542,17.5368,-0.2716,0.1502,0.106,0.116,-0.266,0.085,0.3019,2014.bin1,scl_binpro,11,128.42,106.32,0.142,3.116,-1.8,0.021,0.131,7.155,m,0
5003213763958906496,14.689990892,-33.7060519619,16.932,17.5251,16.0733,0.0998,0.0767,-0.008,0.058,-0.166,0.046,0.2941,2018.asa.c14,AS0039,1,117.18,133.99,0.3,0.0,-3.59,0.061,0.0,5.098,m,0
5003405525657159168,14.6902852143,-33.5067375346,19.6905,20.1527,19.1277,0.4069,0.439,-0.099,0.414,-0.13,0.248,0.3909,2018.asa.c15,AS5263,1,19.66,97.29,1.12,0.0,-1.53,0.157,0.0,1.277,m,0
5003216959413054592,14.6922208896,-33.6022149316,19.9358,20.3574,19.4503,0.2797,0.4793,0.147,0.442,-0.035,0.288,0.3145,2018.asa.c15,AS5513,1,13.61,94.59,1.41,0.0,-2.02,0.266,0.0,0.779,m,0
5003214141914530560,14.6934708462,-33.6957002499,18.6076,19.2139,17.8907,-0.1173,0.1878,0.181,0.139,-0.208,0.11,0.2899,2003.Scl02a,scl_02_148,2,19.99,100.09,1.016,2.421,-1.89,0.153,0.015,1.280,m,0
5003210396704553088,14.6935809343,-33.7633422565,18.002,18.5619,17.2936,0.1552,0.1206,0.164,0.086,-0.161,0.072,0.3112,2014.bin1,scl_binpro,11,127.73,108.19,0.135,1.496,-1.56,0.021,0.153,2.031,m,0
5003188715708004352,14.6940886637,-34.0119605107,19.5707,19.9827,19.0035,-0.1876,0.3427,0.573,0.277,-0.17,0.192,0.5583,2018.asa.c14,AS5141,2,18.34,120.63,1.966,3.113,-1.84,0.198,0.575,4.037,m,0
5003202768842596224,14.6947052656,-33.8935672877,17.0515,17.7266,16.2669,-0.0387,0.0702,0.097,0.054,-0.17,0.043,0.4196,2018.asa.c14,AS2216,2,119.62,140.41,0.135,0.623,-1.68,0.021,0.155,0.707,m,0
5003210396703076352,14.6949586015,-33.770695491,18.8762,19.3961,18.2395,-0.1515,0.2037,-0.157,0.162,-0.042,0.126,0.3143,2014.bin1,scl_binpro,10,80.66,114.59,0.25,1.074,-1.78,0.037,0.117,3.052,m,0
5003405456938449408,14.695653825,-33.5171696613,18.0343,18.5934,17.3409,-0.0977,0.1436,-0.081,0.102,-0.104,0.08,0.3778,2018.asa.c15,AS2361,12,153.31,114.93,0.109,1.105,-1.91,0.019,0.297,3.275,m,0
5003215168412313216,14.695703029,-33.6482324317,17.4163,18.0734,16.65,0.034,0.0904,0.247,0.07,-0.139,0.055,0.2925,2018.asa.c15,AS1020,1,84.68,122.75,0.21,0.0,-2.0,0.034,0.0,5.705,m,0
5003214141914535168,14.6988460271,-33.7002357392,19.0869,19.567,18.4571,-0.0868,0.2425,0.202,0.19,-0.221,0.144,0.2858,2018.asa.c15,AS1420,1,15.4,104.77,1.79,0.0,-2.07,0.218,0.0,0.728,m,0
5003405560016897280,14.6996448807,-33.4958804413,18.6639,19.0425,18.1645,0.0233,0.2106,-0.163,0.164,-0.255,0.123,0.3966,2018.asa.c15,AS2338,2,38.66,103.19,0.501,0.803,-1.96,0.073,0.257,5.474,m,0
5003204104576515712,14.7027631471,-33.837830281,18.1794,18.7375,17.5014,0.0189,0.1277,0.153,0.101,-0.184,0.076,0.3589,2007.gb208,scl094_06_,1,32.09,113.09,0.57,0.0,-1.97,0.093,0.0,0.313,m,0
5003217096852005760,14.7040352716,-33.5731634482,18.3339,18.8903,17.659,0.0169,0.1566,0.196,0.12,-0.209,0.094,0.3251,2014.bin1,scl_binpro,11,133.73,102.66,0.134,1.264,-1.62,0.02,0.087,0.741,m,0
5003215103989064576,14.7046724277,-33.6530262958,18.4768,18.9537,17.7992,0.2208,0.181,0.185,0.129,-0.432,0.105,0.284,2018.asa.c15,AS1181,1,33.4,102.41,0.65,0.0,-1.88,0.09,0.0,6.880,m,0
5003215138346928128,14.7075181196,-33.6419574881,19.4572,19.9456,18.8685,0.4532,0.3015,0.169,0.278,-0.403,0.188,0.285,2018.asa.c15,AS1594,1,21.15,115.98,1.06,0.0,-1.56,0.144,0.0,3.195,m,0
5003216684535150720,14.7075604254,-33.6220077611,18.9171,19.3538,18.2822,0.0122,0.2293,0.094,0.166,-0.078,0.132,0.2929,2014.bin1,scl_binpro,11,79.78,101.78,0.301,1.59,-2.55,0.05,0.101,0.438,m,0
5003216925053316864,14.7099145861,-33.6037050855,19.6268,20.0976,19.0386,-1.0228,0.3627,-0.1,0.339,-0.108,0.222,0.3007,2018.asa.c15,AS5182,1,23.28,121.11,1.04,0.0,-1.99,0.148,0.0,8.528,m,0
5003210087465442560,14.7121375981,-33.8082117354,18.8074,19.357,18.1586,-0.04,0.1921,0.152,0.157,-0.279,0.122,0.3268,2018.asa.c14,AS2395,2,37.32,104.03,0.478,2.663,-1.76,0.079,0.048,1.167,m,0
5003217131211745024,14.7212832134,-33.5686614746,19.6415,20.1232,19.0425,0.1593,0.4318,-0.586,0.38,-0.025,0.225,0.3172,2018.asa.c15,AS5206,1,23.81,108.84,0.84,0.0,-1.1,0.122,0.0,3.384,m,0
5003216718894889728,14.7215432689,-33.6206980571,19.8183,20.2825,19.2544,0.5309,0.4305,-0.423,0.385,-0.406,0.266,0.2829,2018.asa.c15,AS5412,1,14.7,108.35,1.63,0.0,-1.38,0.207,0.0,5.342,m,0
5003210431064293760,14.7228460533,-33.7730351949,17.9529,18.5537,17.2169,0.0724,0.1109,0.15,0.087,-0.137,0.069,0.2932,2018.asa.c14,AS1084,1,60.91,115.76,0.31,0.0,-1.06,0.044,0.0,0.981,m,0
5003210117530741888,14.7246630972,-33.7903411171,18.5708,19.1264,17.9362,-0.0699,0.1626,-0.127,0.148,-0.115,0.102,0.3035,2018.asa.c14,AS0206,1,34.37,94.64,0.48,0.0,-2.02,0.091,0.0,2.499,m,0
5003213970115849472,14.7286568765,-33.7038604975,19.4733,19.8901,18.8765,-0.2525,0.3029,-0.003,0.284,-0.121,0.19,0.2611,2018.asa.c14,AS5012,1,19.75,104.35,1.1,0.0,-1.9,0.166,0.0,0.819,m,0
5003190433694917632,14.7291358583,-33.9535777067,18.8164,19.3211,18.1898,0.1288,0.1898,-0.08,0.139,-0.036,0.115,0.4676,2007.gb208,scl147tor_,1,18.48,91.96,1.14,0.0,-1.8,0.165,0.0,3.132,m,0
5003214309418298112,14.7316105446,-33.6600536783,19.5331,19.883,19.0191,-0.0858,0.336,0.462,0.323,-0.362,0.203,0.2606,2018.asa.c14,AS5093,1,23.96,135.79,1.39,0.0,-2.4,0.172,0.0,2.223,m,0
5003203009359149312,14.7332541066,-33.8794911199,18.7986,19.318,18.2183,0.0299,0.1902,0.413,0.141,-0.088,0.118,0.3797,2018.asa.c14,AS2392,2,36.93,108.4,0.48,1.076,-1.79,0.081,0.005,6.448,m,0
5003215855606526080,14.7339992271,-33.6450657827,18.4562,18.9859,17.7919,-0.129,0.1666,0.044,0.151,-0.151,0.104,0.2629,2014.bin1,scl_binpro,11,115.67,115.22,0.167,1.348,-2.09,0.026,0.114,0.791,m,0
5003216817679205248,14.7359560646,-33.6058000242,17.8535,18.4292,17.1539,-0.0604,0.125,0.282,0.09,-0.269,0.071,0.2807,2016.bin9,scl_binpro,5,60.61,107.22,0.282,2.235,-1.75,0.045,0.083,6.597,m,0
5003216650176924928,14.7369683814,-33.6224315384,17.9811,18.5245,17.2791,-0.1457,0.1256,0.067,0.091,-0.194,0.075,0.2704,2014.bin1,scl_binpro,13,169.9,99.53,0.102,1.829,-1.94,0.016,0.095,2.417,m,0
5003216650175415552,14.7387106399,-33.6245493259,19.5179,19.8766,19.0175,0.4334,0.3485,0.283,0.306,-0.285,0.207,0.268,2018.asa.c14,AS5077,1,22.29,106.67,1.29,0.0,-2.46,0.192,0.0,1.683,m,0
5003216753254628608,14.7403267054,-33.6129540081,18.5068,18.9459,17.7683,-0.1846,0.179,-0.051,0.134,-0.282,0.104,0.2732,2006.gb108a,scl175tor_,2,21.86,93.13,0.684,0.259,-2.11,0.144,0.021,5.895,m,0
5003191155251028864,14.7420624822,-33.8978831619,19.491,20.1038,18.9699,-0.2339,0.3041,0.521,0.269,-0.091,0.181,0.3945,2018.asa.c14,AS5048,1,22.67,90.88,1.01,0.0,-1.94,0.147,0.0,4.419,m,0
5003190463760125056,14.7451867164,-33.9407543648,19.4587,19.8241,18.9977,-0.2459,0.3004,-0.043,0.251,-0.094,0.175,0.4432,2018.asa.c14,AS0454,1,22.0,102.72,1.34,0.0,-2.36,0.18,0.0,0.871,m,0
5003215791183467776,14.7453606018,-33.6507243565,17.9063,18.4417,17.1873,0.1732,0.1156,0.01,0.092,-0.236,0.069,0.2521,2014.bin1,scl_binpro,11,165.86,120.01,0.115,1.24,-2.2,0.018,0.041,5.065,m,0
5003210843381152768,14.7459801493,-33.7465374487,18.0703,18.6155,17.3917,-0.0879,0.1208,0.125,0.096,-0.145,0.072,0.2597,2014.bin1,scl_binpro,11,136.55,89.46,0.131,4.453,-1.88,0.02,0.154,0.894,m,0
5027424941281228032,14.7469187791,-33.4473509453,18.6277,19.1397,17.983,-0.3975,0.2262,0.311,0.184,-0.455,0.131,0.4289,2018.asa.c15,AS1244,1,24.9,120.61,0.92,0.0,-2.5,0.155,0.0,13.531,m,0
5003217642312931840,14.7470867869,-33.5333546587,18.328,18.8698,17.6368,0.0943,0.1856,0.093,0.124,-0.223,0.095,0.3334,2014.bin1,scl_binpro,11,99.71,101.29,0.165,3.012,-1.61,0.028,0.121,0.672,m,0
5027424632044865664,14.7500539576,-33.4874082289,19.2009,19.8529,18.5684,-0.4131,0.2908,-0.106,0.312,-0.152,0.174,0.3809,2018.asa.c15,AS1494,1,25.45,108.58,0.98,0.0,-1.63,0.119,0.0,2.634,m,0
5003210946460364928,14.7511657729,-33.7207434234,17.6652,18.2429,16.9449,0.0115,0.0977,0.113,0.076,-0.212,0.059,0.2456,2014.bin1,scl_binpro,11,198.18,109.38,0.093,0.95,-2.13,0.014,0.067,0.824,m,0
5003215997340387456,14.7513053447,-33.6238708625,19.6384,20.1378,19.0312,-0.4297,0.3536,0.041,0.31,-0.167,0.215,0.259,2018.asa.c15,AS5207,1,19.78,116.59,1.36,0.0,-1.75,0.163,0.0,1.691,m,0
5003191082235416448,14.7556051919,-33.9087378508,17.6444,18.239,16.9138,-0.0591,0.0945,0.092,0.071,-0.077,0.058,0.399,2018.asa.c14,AS2287,2,85.7,108.69,0.216,2.679,-1.88,0.033,0.195,2.391,m,0
5003211045243115008,14.7588453582,-33.711696215,19.5889,19.9893,19.0773,0.1394,0.3228,0.057,0.284,-0.287,0.197,0.2369,2018.asa.c14,AS5148,1,23.28,121.42,1.27,0.0,-2.22,0.162,0.0,0.648,m,0
5003211045243116544,14.7598602891,-33.7069320523,18.1539,18.7188,17.4533,-0.1653,0.1378,-0.042,0.105,-0.137,0.082,0.2352,2014.bin1,scl_binpro,11,132.7,110.13,0.138,1.576,-1.59,0.02,0.087,3.035,m,0
5003217646607819520,14.7602674686,-33.5360025779,18.6265,19.1095,17.9637,0.1076,0.2175,0.416,0.154,-0.461,0.117,0.3237,2014.bin1,scl_binpro,11,93.79,110.69,0.2,2.482,-2.23,0.035,0.117,8.338,m,0
5003217646607819392,14.7618329113,-33.5289398425,18.5922,19.1292,17.9244,-0.158,0.2148,0.031,0.147,-0.258,0.112,0.3301,2018.asa.c15,AS1223,1,44.46,110.05,0.46,0.0,-0.55,0.061,0.0,2.759,m,0
5003215516305563648,14.7668918338,-33.6754186312,17.7454,18.2932,17.0373,-0.0518,0.1089,-0.127,0.092,-0.074,0.064,0.2289,2014.bin1,scl_binpro,11,185.19,100.46,0.106,1.314,-2.38,0.017,0.064,6.168,m,0
5003210774661675648,14.7680033919,-33.7349708822,17.0391,17.7358,16.2384,0.0375,0.0668,-0.029,0.052,-0.108,0.041,0.2363,2018.asa.c14,AS0050,1,81.73,109.19,0.18,0.0,-1.57,0.032,0.0,6.960,m,0
5003208949298928512,14.7691111023,-33.8440815397,18.0416,18.6027,17.3373,-0.1532,0.1133,-0.017,0.095,0.067,0.071,0.3189,2007.gb208,scl077tor_,1,34.16,115.85,0.64,0.0,-2.14,0.09,0.0,10.813,m,0
5003215722463991296,14.7700568421,-33.6456244562,16.3476,17.1799,15.4541,0.009,0.0526,0.067,0.042,-0.132,0.031,0.2345,2018.asa.c14,AS0005,1,147.21,106.02,0.1,0.0,-1.71,0.018,0.0,1.064,m,0
5003215928622785664,14.7702239962,-33.6319722912,18.9401,19.325,18.3878,-0.1835,0.2334,0.131,0.181,-0.337,0.144,0.2406,2018.asa.c14,AS0306,1,27.25,119.9,0.76,0.0,-2.13,0.122,0.0,3.065,m,0
5003191288393404032,14.771016019,-33.8793033646,18.9984,19.5234,18.35,0.0999,0.2227,-0.156,0.179,-0.055,0.132,0.3559,2018.asa.c14,AS2417,2,35.38,102.64,0.543,0.183,-1.76,0.084,0.022,2.787,m,0
5003211015179841024,14.7723170181,-33.7066330524,16.9555,17.7742,16.0868,-0.1839,0.0718,0.264,0.055,-0.174,0.044,0.2247,2018.asa.c14,AS0041,1,106.46,111.94,0.13,0.0,-1.07,0.024,0.0,19.109,m,0
5003215718167544704,14.7724690598,-33.6483657658,19.5638,19.9864,18.9407,0.5623,0.3432,-0.513,0.314,-0.162,0.205,0.2315,2018.asa.c15,AS5127,1,21.15,92.15,0.96,0.0,-1.48,0.143,0.0,8.160,m,0
5003208949298928768,14.7755531433,-33.8428697302,17.9851,18.5149,17.298,0.1704,0.1082,0.116,0.091,-0.174,0.068,0.3133,2007.gb208,scl066_08_,3,33.45,99.92,0.542,9.899,-2.35,0.086,0.2,2.160,m,0
5027425005705790080,14.777416172,-33.436474131,18.2875,18.8088,17.6306,-0.1525,0.1986,-0.202,0.132,-0.044,0.102,0.4311,2018.asa.c15,AS2297,11,72.75,102.49,0.283,1.849,-2.09,0.042,0.072,5.337,m,0
5003217195636303872,14.7778993876,-33.5673058214,19.0751,19.4642,18.5628,0.1915,0.2678,0.112,0.235,0.02,0.147,0.2834,2018.asa.c12b,AS0343,1,15.36,112.89,1.22,0.0,-2.31,0.24,0.0,2.796,m,0
5003216340939280000,14.779059692,-33.6121581669,18.3935,18.9356,17.734,-0.2416,0.1701,0.006,0.128,-0.357,0.095,0.2462,2018.asa.c15,AS1163,1,49.12,114.99,0.4,0.0,-1.9,0.061,0.0,10.934,m,0
5003215718167545216,14.7826986995,-33.6467171263,18.0693,18.6211,17.3941,-0.0734,0.1437,0.078,0.108,-0.011,0.08,0.2243,2014.bin1,scl_binpro,11,159.07,133.33,0.118,1.187,-2.19,0.019,0.13,3.791,m,0
5003210774660198272,14.7827727076,-33.7299690016,18.4348,18.9689,17.7515,-0.2069,0.1606,0.187,0.127,-0.28,0.097,0.222,2018.asa.c14,AS0175,1,51.83,109.53,0.37,0.0,-1.68,0.056,0.0,3.683,m,0
5003217371731429504,14.7830919996,-33.5590240131,19.444,19.8064,18.9592,0.5767,0.3274,-0.153,0.35,0.289,0.196,0.2884,2018.asa.c15,AS1591,1,22.79,105.39,1.23,0.0,-2.29,0.167,0.0,10.346,m,0
5003216336642841216,14.7857014457,-33.6122577325,18.5111,18.9797,17.886,-0.0724,0.1783,-0.205,0.139,-0.078,0.101,0.2416,2006.gb108a,scl174tor_,2,16.67,98.9,1.04,0.0,-1.73,0.174,0.13,4.788,m,0
5003212492648590720,14.7858245572,-33.6979771951,16.5529,17.3317,15.6944,0.0413,0.0572,0.101,0.042,-0.126,0.033,0.2123,2018.asa.c14,AS0017,1,141.11,113.07,0.12,0.0,-2.0,0.019,0.0,1.699,m,0
5003212492648592128,14.7858718655,-33.7082331736,17.7001,18.2491,17.0112,-0.175,0.1101,0.14,0.081,-0.22,0.061,0.2135,2004.Sclcen,ET0299,12,169.93,98.62,0.102,4.803,-2.15,0.017,0.076,5.667,m,0
5003215653744516224,14.7898082578,-33.6516998651,18.0372,18.6609,17.3088,0.113,0.1297,0.148,0.101,-0.221,0.076,0.2167,2014.bin1,scl_binpro,11,137.9,109.7,0.127,1.155,-1.17,0.019,0.104,1.080,m,0
5003212591431349376,14.7922347672,-33.6718122798,17.8599,18.4345,17.1712,0.1711,0.1157,0.147,0.089,-0.158,0.067,0.2087,2014.bin1,scl_binpro,11,159.49,106.64,0.104,0.772,-1.78,0.017,0.113,2.187,m,0
5027428136736891008,14.79297457,-33.346669492,18.5527,19.0329,17.8891,-0.1917,0.2104,0.164,0.15,-0.056,0.115,0.5446,2006.gb108a,scl026_05_,2,24.03,93.18,0.938,3.962,-2.49,0.156,0.112,2.198,m,0
5003197095189188480,14.7930074862,-33.8777924762,19.0632,19.5205,18.4632,0.3372,0.219,0.602,0.177,-0.188,0.131,0.3409,2007.gb208,scl165_11_,1,16.84,118.19,1.11,0.0,-1.62,0.177,0.0,9.441,m,0
5003216134780851072,14.7972761967,-33.6245050436,17.5087,18.1472,16.7467,0.2139,0.1054,0.207,0.075,-0.155,0.058,0.2253,2004.Sclcen,ET0270,3,54.94,108.84,0.316,0.229,-1.4,0.047,0.109,5.701,m,0
5003215688104253056,14.7980867764,-33.6342738249,17.7677,18.3708,17.0297,0.0512,0.1088,0.119,0.082,-0.223,0.064,0.2188,2014.bin1,scl_binpro,13,190.53,113.64,0.089,1.016,-1.63,0.013,0.146,1.068,m,0
5003215688104253696,14.7987425958,-33.6415542389,18.6376,19.1579,17.9813,0.0015,0.178,0.124,0.142,-0.355,0.104,0.2144,2018.asa.c15,AS1250,1,27.7,93.55,0.84,0.0,-2.05,0.115,0.0,3.943,m,0
5027236856075803264,14.798813999,-33.5139432864,17.8612,18.4103,17.1485,-0.2193,0.1465,0.034,0.1,-0.138,0.074,0.329,2006.gb108a,scl095tor_,2,34.61,117.34,0.572,0.184,-2.35,0.092,0.021,2.697,m,0
5003212527008328960,14.799320717,-33.6903871734,17.0838,17.752,16.3064,-0.0463,0.0742,-0.027,0.055,-0.095,0.043,0.2008,2004.Sclcen,ET0083,10,292.54,122.43,0.061,0.434,-1.94,0.009,0.068,5.858,m,0
5003209945731478272,14.7998833177,-33.7574660213,19.1505,19.6539,18.5158,0.0274,0.2304,-0.136,0.21,-0.291,0.146,0.2218,2018.asa.c14,AS0362,1,34.03,108.31,0.63,0.0,-1.62,0.088,0.0,3.085,m,0
5003209778229298816,14.8004052899,-33.772487081,16.8996,17.5705,16.1199,-0.0527,0.0625,0.128,0.048,-0.214,0.038,0.2316,2004.Sclcen,ET0097,10,254.27,110.52,0.051,2.184,-1.94,0.011,0.042,4.051,m,0
5003216130484410240,14.80243775,-33.6147732514,18.147,18.6626,17.4784,0.0816,0.141,0.11,0.107,-0.288,0.081,0.2284,2014.bin1,scl_binpro,11,136.98,111.36,0.131,1.523,-2.03,0.021,0.1,2.803,m,0
5003212527008328576,14.8030197785,-33.6859477778,17.418,18.0387,16.6672,-0.1172,0.0939,-0.013,0.073,-0.229,0.054,0.1979,2014.bin1,scl_binpro,11,233.16,131.76,0.073,0.467,-1.89,0.012,0.074,9.351,m,0
5027237062234774400,14.8071741839,-33.4797141299,18.9069,19.3989,18.3488,-0.1571,0.3156,0.627,0.247,-0.327,0.167,0.3668,2018.asa.c15,AS2325,2,21.45,96.36,1.057,0.422,-2.06,0.152,0.127,6.712,m,0
5003186344887660928,14.8082158583,-34.0107418423,17.2585,17.8587,16.5073,-0.0041,0.08,0.087,0.06,-0.184,0.046,0.5029,2007.gb208,scl040_07_,1,50.32,118.22,0.34,0.0,-2.12,0.057,0.0,0.533,m,0
5003216061764931584,14.8096377972,-33.6317604209,18.2547,18.8307,17.5781,-0.017,0.1547,0.12,0.109,-0.171,0.083,0.2119,2018.asa.c2,AS0138,1,43.98,122.58,0.38,0.0,-1.29,0.063,0.0,0.104,m,0
5027236649917373568,14.809887251,-33.5288732198,17.1456,17.832,16.3541,0.1081,0.0917,0.068,0.062,-0.16,0.049,0.307,2018.asa.c12a,AS1005,2,83.99,114.34,0.205,0.601,-1.57,0.029,0.024,1.760,m,0
5003211461856801408,14.8119385614,-33.7360060991,19.3232,19.7376,18.8274,0.3205,0.2549,0.252,0.233,-0.197,0.161,0.2003,2018.asa.c14,AS0404,1,23.15,117.95,1.23,0.0,-2.73,0.221,0.0,1.736,m,0
5003212733166756864,14.813067861,-33.6622194268,17.7391,18.3547,17.0116,0.2398,0.1091,0.106,0.083,-0.207,0.061,0.1946,2004.Sclcen,ET0275,11,184.64,114.78,0.098,2.556,-1.53,0.014,0.088,4.756,m,0
5003212217770687360,14.8131237546,-33.7152294298,17.2496,17.9178,16.4749,-0.0534,0.0888,0.034,0.063,-0.148,0.048,0.1919,2004.Sclcen,ET0104,12,256.63,112.5,0.066,0.987,-1.54,0.01,0.043,1.440,m,0
5003212252130425600,14.8157177818,-33.713514963,16.9412,17.6832,16.1054,-0.0537,0.0806,0.024,0.053,-0.198,0.041,0.1893,2018.asa.c14,AS0040,1,104.01,127.43,0.16,0.0,-1.4,0.025,0.0,5.716,m,0
5027236581197897472,14.8175529484,-33.537682932,17.3902,17.9995,16.6575,0.0893,0.107,0.151,0.073,-0.16,0.056,0.2936,2014.bin1,scl_binpro,11,201.64,114.59,0.079,1.024,-2.08,0.014,0.069,1.028,m,0
5003212664447281792,14.8195242189,-33.6751026186,17.5264,18.1833,16.7415,-0.0862,0.1,0.208,0.073,-0.06,0.055,0.1858,2014.bin1,scl_binpro,11,214.73,103.36,0.08,1.08,-1.21,0.012,0.075,9.193,m,0
